batch_code,department,division,series,subseries,piece,ordinal,file_uuid,file_path,file_checksum,resource_uri,scan_operator,scan_id,scan_location,scan_native_format,scan_timestamp,image_resolution,image_width,image_height,image_tonal_resolution,image_format,image_colour_space,process_location,jp2_creation_timestamp,uuid_timestamp,embed_timestamp,image_split,image_split_other_uuid,image_split_operator,image_split_timestamp,image_crop,image_crop_operator,image_crop_timestamp,image_deskew,image_deskew_operator,image_deskew_timestamp,comments
tmtsample01,DSIR,,43,,11,1,461b213b-f6fd-4573-9439-924b3bd28447,file:///DSIR/43/11/0001.jp2,6d3865ff6dd99e0e4aa6c3446c8efc431442f391106a38636a4d93c5073ad3be,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/461b213b-f6fd-4573-9439-924b3bd28447,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,3315,4458,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:29:46+00:00,2013-12-09T15:29:45+00:00,2013-12-09T15:29:46+00:00,no,,,,manual,MJ001,2013-12-05T12:10:51+00:00,no,,,
tmtsample01,DSIR,,43,,11,2,6e085d7c-251f-4dfb-9df7-699f8324b773,file:///DSIR/43/11/0002.jp2,43aab92daa8eb3c86de20acc8f2a9f928a5e0be71321445ddbdd8f278c85d907,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/6e085d7c-251f-4dfb-9df7-699f8324b773,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,3315,4458,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:29:51+00:00,2013-12-09T15:29:50+00:00,2013-12-09T15:29:51+00:00,no,,,,manual,MJ001,2013-12-05T12:10:54+00:00,no,,,
tmtsample01,DSIR,,43,,11,3,e30e2d21-2cc4-48b3-8685-06501eff6018,file:///DSIR/43/11/0003.jp2,db92a37a22973ac84937f3f9a1c0eaeee6f53e06a8ed203b53f4aee8e4de7c14,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/e30e2d21-2cc4-48b3-8685-06501eff6018,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,3315,4458,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:29:56+00:00,2013-12-09T15:29:56+00:00,2013-12-09T15:29:56+00:00,no,,,,manual,MJ001,2013-12-05T12:10:58+00:00,no,,,
tmtsample01,DSIR,,43,,11,4,eda984f7-4b6f-4317-862a-358054cbb42b,file:///DSIR/43/11/0004.jp2,4b7e670382a9b59f003178b82916efca546687fb971bd3a345d2b390926a5e10,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/eda984f7-4b6f-4317-862a-358054cbb42b,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,3315,4458,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:01+00:00,2013-12-09T15:30:01+00:00,2013-12-09T15:30:01+00:00,no,,,,manual,MJ001,2013-12-05T12:11:02+00:00,no,,,
tmtsample01,DSIR,,43,,11,5,3b450755-6c03-46e5-9193-9ee7ec89bc0c,file:///DSIR/43/11/0005.jp2,d642a99774f83759f899257e907664e51cbf7f82c0a2b2a9eba12e2631450551,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/3b450755-6c03-46e5-9193-9ee7ec89bc0c,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,3315,4458,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:07+00:00,2013-12-09T15:30:06+00:00,2013-12-09T15:30:07+00:00,no,,,,manual,MJ001,2013-12-05T12:11:06+00:00,no,,,
tmtsample01,DSIR,,43,,11,6,429b39c5-2a6a-443a-9e5c-f5a38c92cca5,file:///DSIR/43/11/0006.jp2,38f29c984277c593b6dbeaf4a65eea640b96f07731b0641d1d918cf3e28ae39d,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/429b39c5-2a6a-443a-9e5c-f5a38c92cca5,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,3315,4458,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:12+00:00,2013-12-09T15:30:11+00:00,2013-12-09T15:30:12+00:00,no,,,,manual,MJ001,2013-12-05T12:11:10+00:00,no,,,
tmtsample01,DSIR,,43,,11,7,fd0df0b1-d7a8-4768-a36b-28b78d2534c3,file:///DSIR/43/11/0007.jp2,9b067c42d76ab9d6b3d980be4e12db82a7857f4b968d805d4cefa2c899334d29,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/fd0df0b1-d7a8-4768-a36b-28b78d2534c3,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,6407,4478,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:20+00:00,2013-12-09T15:30:20+00:00,2013-12-09T15:30:20+00:00,no,,,,manual,MJ001,2013-12-05T12:11:20+00:00,no,,,
tmtsample01,DSIR,,43,,11,8,3c4f0619-f31e-4d3a-8cd1-54ab0207a3c6,file:///DSIR/43/11/0008.jp2,f952b0ed48773660d1122f7a7d5af2a471ea9f91ce488a50fcb9cf20f09d4907,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/3c4f0619-f31e-4d3a-8cd1-54ab0207a3c6,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,6407,4478,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:29+00:00,2013-12-09T15:30:29+00:00,2013-12-09T15:30:29+00:00,no,,,,manual,MJ001,2013-12-05T12:11:25+00:00,no,,,
tmtsample01,DSIR,,43,,11,9,cc0ca63f-2440-4f60-a33f-d6b260804ceb,file:///DSIR/43/11/0009.jp2,0381b6312fd2efa645f52bbd45e5435a8d354a4ed5e128957d149f2342997f53,http://datagov.nationalarchives.gov.uk/66/DSIR/43/11/cc0ca63f-2440-4f60-a33f-d6b260804ceb,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:32:00+00:00,300,3315,4458,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:35+00:00,2013-12-09T15:30:34+00:00,2013-12-09T15:30:35+00:00,no,,,,manual,MJ001,2013-12-05T12:11:35+00:00,no,,,
tmtsample01,DSIR,,43,,8,1,a686337c-cb8d-4ffe-abba-5ed379105ae7,file:///DSIR/43/8/0001.jp2,60fbdf758448029ebc7c5910bfe002cf76d427380ebc08ce4d0202056e93a6f7,http://datagov.nationalarchives.gov.uk/66/DSIR/43/8/a686337c-cb8d-4ffe-abba-5ed379105ae7,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:09:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:39+00:00,2013-12-09T15:30:39+00:00,2013-12-09T15:30:39+00:00,no,,,,manual,MJ001,2013-12-05T12:01:44+00:00,no,,,
tmtsample01,DSIR,,43,,8,2,5c867a74-a9c3-419c-ac99-cf83c2f5acba,file:///DSIR/43/8/0002.jp2,ef8d4adb38b0f684a2daa631aef9f35b94ad859412857135a9a0aa60c924cce5,http://datagov.nationalarchives.gov.uk/66/DSIR/43/8/5c867a74-a9c3-419c-ac99-cf83c2f5acba,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:09:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:45+00:00,2013-12-09T15:30:44+00:00,2013-12-09T15:30:45+00:00,no,,,,manual,MJ001,2013-12-05T12:01:50+00:00,no,,,
tmtsample01,DSIR,,43,,8,3,27334e86-cfdf-401b-92c6-5c56b0c6a8a1,file:///DSIR/43/8/0003.jp2,b85c23bc5310ce8024762c96862f3805f0fc4f18413225843929f4ab3d178cd5,http://datagov.nationalarchives.gov.uk/66/DSIR/43/8/27334e86-cfdf-401b-92c6-5c56b0c6a8a1,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:09:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:49+00:00,2013-12-09T15:30:49+00:00,2013-12-09T15:30:49+00:00,no,,,,manual,MJ001,2013-12-05T12:01:55+00:00,no,,,
tmtsample01,DSIR,,43,,8,4,90a27e87-d5a1-4245-ab6c-980e0de2e9b9,file:///DSIR/43/8/0004.jp2,519f7eee64482cb28d9d9e9ad21d56bf64b29c1c01e28b2eb209b04044459145,http://datagov.nationalarchives.gov.uk/66/DSIR/43/8/90a27e87-d5a1-4245-ab6c-980e0de2e9b9,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:09:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:54+00:00,2013-12-09T15:30:53+00:00,2013-12-09T15:30:54+00:00,no,,,,manual,MJ001,2013-12-05T12:02:01+00:00,no,,,
tmtsample01,DSIR,,43,,5,1,fef48ddf-a9c4-44ef-9f1b-7992b21588d5,file:///DSIR/43/5/0001.jp2,4e36f412c0d2f773fefe113e0efaf497162b64859003698b1310f82e957a98c1,http://datagov.nationalarchives.gov.uk/66/DSIR/43/5/fef48ddf-a9c4-44ef-9f1b-7992b21588d5,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:06:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:30:59+00:00,2013-12-09T15:30:58+00:00,2013-12-09T15:30:59+00:00,no,,,,manual,MJ001,2013-12-05T12:00:15+00:00,no,,,
tmtsample01,DSIR,,43,,5,2,4a234073-bcb7-45cc-8642-3a3fa9c849d8,file:///DSIR/43/5/0002.jp2,28c607877ca3b4adb3921d033797961fce7e197fdc4e570e1adb864e8503516a,http://datagov.nationalarchives.gov.uk/66/DSIR/43/5/4a234073-bcb7-45cc-8642-3a3fa9c849d8,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:06:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:04+00:00,2013-12-09T15:31:03+00:00,2013-12-09T15:31:04+00:00,no,,,,manual,MJ001,2013-12-05T12:00:20+00:00,no,,,
tmtsample01,DSIR,,43,,5,3,1fba0ac1-f2d4-43f9-aa7d-301b1186f49f,file:///DSIR/43/5/0003.jp2,cc732dca98f51fb987a43c02ba83d108ec8d9069a98c7207f8764fd7f10dc646,http://datagov.nationalarchives.gov.uk/66/DSIR/43/5/1fba0ac1-f2d4-43f9-aa7d-301b1186f49f,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:07:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:08+00:00,2013-12-09T15:31:08+00:00,2013-12-09T15:31:08+00:00,no,,,,manual,MJ001,2013-12-05T12:00:24+00:00,no,,,
tmtsample01,DSIR,,43,,5,4,0af86ed2-f83f-4240-9db4-f2c47436adff,file:///DSIR/43/5/0004.jp2,5ebd38484be7042ad96c9adf3924a167d5e8b90ef2f20b56052906d97aa67aa7,http://datagov.nationalarchives.gov.uk/66/DSIR/43/5/0af86ed2-f83f-4240-9db4-f2c47436adff,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:07:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:14+00:00,2013-12-09T15:31:13+00:00,2013-12-09T15:31:14+00:00,no,,,,manual,MJ001,2013-12-05T12:00:28+00:00,no,,,
tmtsample01,DSIR,,43,,5,5,8ccb31df-54f0-496f-9230-2f2371b4713c,file:///DSIR/43/5/0005.jp2,e7623d7c75c0d519895f9cae1973cdf3d8de4896324912d877d736141d64d1c1,http://datagov.nationalarchives.gov.uk/66/DSIR/43/5/8ccb31df-54f0-496f-9230-2f2371b4713c,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:07:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:18+00:00,2013-12-09T15:31:18+00:00,2013-12-09T15:31:18+00:00,no,,,,manual,MJ001,2013-12-05T12:00:34+00:00,no,,,
tmtsample01,DSIR,,43,,5,6,8743f6c9-92b8-498e-9fae-9a8d74560480,file:///DSIR/43/5/0006.jp2,1bd158d37a87966216044885582413a4d16ad41cf94717cabc1d94cee0ae8352,http://datagov.nationalarchives.gov.uk/66/DSIR/43/5/8743f6c9-92b8-498e-9fae-9a8d74560480,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:07:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:23+00:00,2013-12-09T15:31:23+00:00,2013-12-09T15:31:23+00:00,no,,,,manual,MJ001,2013-12-05T12:00:37+00:00,no,,,
tmtsample01,DSIR,,43,,5,7,d652d1e4-efc5-4452-88c2-d64c762c54dd,file:///DSIR/43/5/0007.jp2,8c5835d84dc8eabfc07c8d0bff7486b9e6d4494be391e11294b2a8fa9496e715,http://datagov.nationalarchives.gov.uk/66/DSIR/43/5/d652d1e4-efc5-4452-88c2-d64c762c54dd,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:07:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:28+00:00,2013-12-09T15:31:28+00:00,2013-12-09T15:31:28+00:00,no,,,,manual,MJ001,2013-12-05T12:00:41+00:00,no,,,
tmtsample01,DSIR,,43,,5,8,2425eb1f-eb06-4c09-a80d-31a207f0917a,file:///DSIR/43/5/0008.jp2,45dcb5c3b55fbab995ddb7774431dbfd1ffff385de633ac88802c06900bd11b5,http://datagov.nationalarchives.gov.uk/66/DSIR/43/5/2425eb1f-eb06-4c09-a80d-31a207f0917a,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:07:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:33+00:00,2013-12-09T15:31:33+00:00,2013-12-09T15:31:33+00:00,no,,,,manual,MJ001,2013-12-05T12:00:47+00:00,no,,,
tmtsample01,DSIR,,43,,12,1,98580566-d674-4b62-8885-6c1b03926d0b,file:///DSIR/43/12/0001.jp2,2952bba708efebec68c6db715199bb3f35a44a44f6e2dff621b998f83a67977f,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/98580566-d674-4b62-8885-6c1b03926d0b,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:36:00+00:00,300,3068,3831,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:37+00:00,2013-12-09T15:31:37+00:00,2013-12-09T15:31:37+00:00,no,,,,manual,MJ001,2013-12-05T12:12:18+00:00,no,,,
tmtsample01,DSIR,,43,,12,2,7e4930cd-bcd7-43cd-9f50-3708ef90413d,file:///DSIR/43/12/0002.jp2,de7bb6e52ac1443830536cc209e95542671c49632b16964ff3f2bf3b93156f62,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/7e4930cd-bcd7-43cd-9f50-3708ef90413d,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:36:00+00:00,300,3037,4140,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:42+00:00,2013-12-09T15:31:42+00:00,2013-12-09T15:31:42+00:00,no,,,,manual,MJ001,2013-12-05T12:15:48+00:00,no,,,
tmtsample01,DSIR,,43,,12,3,e339a25b-2db9-43f2-a329-df0f88a33748,file:///DSIR/43/12/0003.jp2,db28f4f95a4abc810139e87f17d25d3f8e30b01ebea1094c0ea5a9ce734962b2,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/e339a25b-2db9-43f2-a329-df0f88a33748,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:36:00+00:00,300,3017,4151,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:47+00:00,2013-12-09T15:31:46+00:00,2013-12-09T15:31:47+00:00,no,,,,manual,MJ001,2013-12-05T12:15:56+00:00,no,,,
tmtsample01,DSIR,,43,,12,4,04d6d196-2c7c-4a7c-99f2-fc6351b0cf38,file:///DSIR/43/12/0004.jp2,fe58e18985c5a546d07f6297919618aa01cc4c4b9c6862163b626dc7c580d4e2,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/04d6d196-2c7c-4a7c-99f2-fc6351b0cf38,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:36:00+00:00,300,3019,4182,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:51+00:00,2013-12-09T15:31:51+00:00,2013-12-09T15:31:51+00:00,no,,,,manual,MJ001,2013-12-05T12:16:02+00:00,no,,,
tmtsample01,DSIR,,43,,12,5,5f758084-787f-4f4d-a48f-98ecf2a641df,file:///DSIR/43/12/0005.jp2,de12f5079096ca0a872960e55100632b40a4b7d0c2987e6eaba10b41ab8c8cba,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/5f758084-787f-4f4d-a48f-98ecf2a641df,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:36:00+00:00,300,3032,4173,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:31:56+00:00,2013-12-09T15:31:56+00:00,2013-12-09T15:31:56+00:00,no,,,,manual,MJ001,2013-12-05T12:16:09+00:00,no,,,
tmtsample01,DSIR,,43,,12,6,81624492-e8e1-40da-a249-2553924d8a93,file:///DSIR/43/12/0006.jp2,9d476a801121c174a68be118bf6baf7abcdca927ec0565bc28b3fde2e538e324,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/81624492-e8e1-40da-a249-2553924d8a93,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:36:00+00:00,300,3044,4149,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:01+00:00,2013-12-09T15:32:01+00:00,2013-12-09T15:32:01+00:00,no,,,,manual,MJ001,2013-12-05T12:16:16+00:00,no,,,
tmtsample01,DSIR,,43,,12,7,378d05d9-183c-4d0c-b2a7-56850b50e0e0,file:///DSIR/43/12/0007.jp2,f8ed9ebdd4c3272e58f5eed7e145fd157ddbd9856073086ddc314f6a9413a29e,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/378d05d9-183c-4d0c-b2a7-56850b50e0e0,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:36:00+00:00,300,3118,4216,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:06+00:00,2013-12-09T15:32:06+00:00,2013-12-09T15:32:06+00:00,no,,,,manual,MJ001,2013-12-05T12:16:23+00:00,no,,,
tmtsample01,DSIR,,43,,12,8,e8c36a5d-4761-429a-a5bb-a39ba9169ff8,file:///DSIR/43/12/0008.jp2,8f21ca27ef370ba3ce9f70be5c1bad32507de2378697eb7d2b89d7adcbfd9ed6,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/e8c36a5d-4761-429a-a5bb-a39ba9169ff8,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:36:00+00:00,300,3028,4146,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:11+00:00,2013-12-09T15:32:10+00:00,2013-12-09T15:32:11+00:00,no,,,,manual,MJ001,2013-12-05T12:16:30+00:00,no,,,
tmtsample01,DSIR,,43,,12,9,06256823-7660-464b-9c08-eb52393db048,file:///DSIR/43/12/0009.jp2,af764633cb6cc3b1061724b183703ae507be58e7aaebb7c86c5a9389a2a0dc6d,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/06256823-7660-464b-9c08-eb52393db048,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3036,4138,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:16+00:00,2013-12-09T15:32:15+00:00,2013-12-09T15:32:16+00:00,no,,,,manual,MJ001,2013-12-05T12:16:35+00:00,no,,,
tmtsample01,DSIR,,43,,12,10,4d8bcde1-341f-4496-b25b-181f05bd61aa,file:///DSIR/43/12/0010.jp2,0b58aaea2da809c1be0a4b08db5822cd893c02b038f91c64ce201ff9941384c9,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/4d8bcde1-341f-4496-b25b-181f05bd61aa,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3006,4118,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:20+00:00,2013-12-09T15:32:20+00:00,2013-12-09T15:32:20+00:00,no,,,,manual,MJ001,2013-12-05T12:16:43+00:00,no,,,
tmtsample01,DSIR,,43,,12,11,05738daa-3a21-43fe-9313-f94ca5754801,file:///DSIR/43/12/0011.jp2,d4bfa8db91c1f8c7714d7a0f3712049195a769ef7febf7b4b7133811520bf5c6,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/05738daa-3a21-43fe-9313-f94ca5754801,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3023,4151,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:25+00:00,2013-12-09T15:32:24+00:00,2013-12-09T15:32:25+00:00,no,,,,manual,MJ001,2013-12-05T12:16:49+00:00,no,,,
tmtsample01,DSIR,,43,,12,12,395ca70e-7731-45cc-bed8-7dfd06aab43b,file:///DSIR/43/12/0012.jp2,32ad5be69609e85bbc6dddf0b49600c5c94276c1e1995a9b596b8575e1dcc381,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/395ca70e-7731-45cc-bed8-7dfd06aab43b,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3036,4169,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:29+00:00,2013-12-09T15:32:29+00:00,2013-12-09T15:32:29+00:00,no,,,,manual,MJ001,2013-12-05T12:16:55+00:00,no,,,
tmtsample01,DSIR,,43,,12,13,4af85f1b-f60b-41d1-a705-4510868a1449,file:///DSIR/43/12/0013.jp2,341caa7645af9e818069b4e91f9493914036533d34f4156359c082cc1a88a410,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/4af85f1b-f60b-41d1-a705-4510868a1449,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3056,4170,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:34+00:00,2013-12-09T15:32:34+00:00,2013-12-09T15:32:34+00:00,no,,,,manual,MJ001,2013-12-05T12:17:00+00:00,no,,,
tmtsample01,DSIR,,43,,12,14,026f764c-c6f4-4c13-93a8-cf90d5275396,file:///DSIR/43/12/0014.jp2,6cc3cccb98061a5ad7712678d195821cce7d19bae0b38593bed12dd47f9a420c,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/026f764c-c6f4-4c13-93a8-cf90d5275396,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3011,4199,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:39+00:00,2013-12-09T15:32:39+00:00,2013-12-09T15:32:39+00:00,no,,,,manual,MJ001,2013-12-05T12:17:07+00:00,no,,,
